"","date","treatment","interpolation","exp_flux","exp_flux_se","gCday"
"1589",2018-11-04,"NI","loess",1.96062899042248,0.243293252589681,2.03464351906252
"1590",2018-11-05,"NI","loess",1.97135137251767,0.249578167182455,2.04577067537076
"1591",2018-11-06,"NI","loess",1.98224383764292,0.256012586611274,2.05707433541147
"1592",2018-11-07,"NI","loess",1.99330705064466,0.262594986885823,2.06855518912931
"1593",2017-10-06,"NL","loess",1.68980970754407,0.392071376276028,1.75360069992774
"1594",2017-10-07,"NL","loess",1.68389023063468,0.386492469479649,1.74745776039723
"1595",2017-10-08,"NL","loess",1.67806649131802,0.381000124248081,1.74141417259187
"1596",2017-10-09,"NL","loess",1.67233835117947,0.375594909374302,1.73546979287183
"1597",2017-10-10,"NL","loess",1.66670567180442,0.3702774020769,1.7296244775973
"1598",2017-10-11,"NL","loess",1.66116831477825,0.365048187007169,1.72387808312846
"1599",2017-10-12,"NL","loess",1.65572614168637,0.359907855132101,1.71823046582548
"1600",2017-10-13,"NL","loess",1.65037901411414,0.354857002485665,1.71268148204856
"1601",2017-10-14,"NL","loess",1.64512679364697,0.349896228780896,1.70723098815786
"1602",2017-10-15,"NL","loess",1.63996934187024,0.345026135875569,1.70187884051358
"1603",2017-10-16,"NL","loess",1.63490652036934,0.34024732608456,1.69662489547589
"1604",2017-10-17,"NL","loess",1.62993819072965,0.335560400332483,1.69146900940497
"1605",2017-10-18,"NL","loess",1.62506421453657,0.330965956140879,1.68641103866101
"1606",2017-10-19,"NL","loess",1.62028445337548,0.326464585444992,1.68145083960418
"1607",2017-10-20,"NL","loess",1.61559876883177,0.322056872236204,1.67658826859467
"1608",2017-10-21,"NL","loess",1.61100702249083,0.317743390027385,1.67182318199266
"1609",2017-10-22,"NL","loess",1.60650907593804,0.313524699139802,1.66715543615833
"1610",2017-10-23,"NL","loess",1.6021047907588,0.30940134381188,1.66258488745186
"1611",2017-10-24,"NL","loess",1.59779402853849,0.305373849131911,1.65811139223343
"1612",2017-10-25,"NL","loess",1.5935766508625,0.301442717798909,1.65373480686322
"1613",2017-10-26,"NL","loess",1.58945251931622,0.297608426718064,1.64945498770141
"1614",2017-10-27,"NL","loess",1.58542149548503,0.293871423439748,1.64527179110819
"1615",2017-10-28,"NL","loess",1.58148344095433,0.290232122453719,1.64118507344374
"1616",2017-10-29,"NL","loess",1.5776382173095,0.286690901352998,1.63719469106823
"1617",2017-10-30,"NL","loess",1.57388568613594,0.283248096884908,1.63330050034184
"1618",2017-10-31,"NL","loess",1.57022570901902,0.279904000909816,1.62950235762477
"1619",2017-11-01,"NL","loess",1.56665814754413,0.27665885629126,1.62580011927718
"1620",2017-11-02,"NL","loess",1.56318286329667,0.273512852744263,1.62219364165927
"1621",2017-11-03,"NL","loess",1.55979971786203,0.270466122671635,1.61868278113121
"1622",2017-11-04,"NL","loess",1.55650857282558,0.267518737020984,1.61526739405318
"1623",2017-11-05,"NL","loess",1.55330928977272,0.264670701197771,1.61194733678536
"1624",2017-11-06,"NL","loess",1.55020173028884,0.261921951072097,1.60872246568794
"1625",2017-11-07,"NL","loess",1.54718575595933,0.259272349118816,1.60559263712109
"1626",2017-11-08,"NL","loess",1.54426122836956,0.256721680732061,1.602557707445
"1627",2017-11-09,"NL","loess",1.54142800910494,0.254269650756094,1.59961753301985
"1628",2017-11-10,"NL","loess",1.53868595975084,0.251915880274704,1.59677197020582
"1629",2017-11-11,"NL","loess",1.53603494189266,0.249659903700864,1.59402087536309
"1630",2017-11-12,"NL","loess",1.53347481711579,0.247501166207219,1.59136410485184
"1631",2017-11-13,"NL","loess",1.53100544700561,0.24543902153597,1.58880151503225
"1632",2017-11-14,"NL","loess",1.5286266931475,0.243472730223961,1.5863329622645
"1633",2017-11-15,"NL","loess",1.52633841712687,0.241601458275256,1.58395830290878
"1634",2017-11-16,"NL","loess",1.5241404805291,0.239824276309188,1.58167739332526
"1635",2017-11-17,"NL","loess",1.52203274493956,0.238140159206915,1.57949008987413
"1636",2017-11-18,"NL","loess",1.52001507194366,0.236547986273934,1.57739624891557
"1637",2017-11-19,"NL","loess",1.51808732312679,0.235046541929929,1.57539572680975
"1638",2017-11-20,"NL","loess",1.51624936007432,0.233634516930888,1.57348837991687
"1639",2017-11-21,"NL","loess",1.51450104437164,0.232310510121719,1.57167406459709
"1640",2017-11-22,"NL","loess",1.51284223760415,0.231073030710807,1.56995263721061
"1641",2017-11-23,"NL","loess",1.51127280135724,0.229920501051229,1.5683239541176
"1642",2017-11-24,"NL","loess",1.50979259721628,0.228851259906832,1.56678787167824
"1643",2017-11-25,"NL","loess",1.50840148676668,0.227863566175221,1.56534424625271
"1644",2017-11-26,"NL","loess",1.50709933159381,0.22695560303407,1.56399293420121
"1645",2017-11-27,"NL","loess",1.50588599328306,0.226125482472159,1.5627337918839
"1646",2017-11-28,"NL","loess",1.50476133341983,0.225371250162249,1.56156667566096
"1647",2017-11-29,"NL","loess",1.5037252135895,0.224690890629438,1.56049144189259
"1648",2017-11-30,"NL","loess",1.50277749537746,0.224082332666066,1.55950794693896
"1649",2017-12-01,"NL","loess",1.50191804036909,0.223543454942527,1.55861604716024
"1650",2017-12-02,"NL","loess",1.50114671014979,0.223072091762544,1.55781559891663
"1651",2017-12-03,"NL","loess",1.50046336630494,0.22266603891161,1.5571064585683
"1652",2017-12-04,"NL","loess",1.49986787041994,0.222323059548147,1.55648848247544
"1653",2017-12-05,"NL","loess",1.49936008408016,0.222040890088734,1.55596152699822
"1654",2017-12-06,"NL","loess",1.498939868871,0.221817246041072,1.55552544849683
"1655",2017-12-07,"NL","loess",1.49860708637784,0.221649827741401,1.55518010333144
"1656",2017-12-08,"NL","loess",1.49836159818608,0.221536325956545,1.55492534786224
"1657",2017-12-09,"NL","loess",1.4982032658811,0.221474427314656,1.55476103844942
"1658",2017-12-10,"NL","loess",1.49813195104829,0.221461819532851,1.55468703145314
"1659",2017-12-11,"NL","loess",1.49814751527303,0.221496196414297,1.55470318323359
"1660",2017-12-12,"NL","loess",1.49824982014072,0.221575262591664,1.55480935015096
"1661",2017-12-13,"NL","loess",1.49843872723674,0.221696737998258,1.55500538856542
"1662",2017-12-14,"NL","loess",1.49871409814648,0.221858362052409,1.55529115483715
"1663",2017-12-15,"NL","loess",1.49907579445534,0.222057897544806,1.55566650532634
"1664",2017-12-16,"NL","loess",1.49952367774868,0.222293134222321,1.55613129639317
"1665",2017-12-17,"NL","loess",1.50005760961192,0.222561892065468,1.55668538439781
"1666",2017-12-18,"NL","loess",1.50067745163043,0.222862024259925,1.55732862570046
"1667",2017-12-19,"NL","loess",1.5013830653896,0.223191419865491,1.55806087666128
"1668",2017-12-20,"NL","loess",1.50217431247481,0.223548006188434,1.55888199364046
"1669",2017-12-21,"NL","loess",1.50305105447147,0.223929750865461,1.55979183299819
"1670",2017-12-22,"NL","loess",1.50401315296495,0.224334663669413,1.56079025109464
"1671",2017-12-23,"NL","loess",1.50506046954064,0.224760798048373,1.56187710428999
"1672",2017-12-24,"NL","loess",1.50619286578394,0.225206252411103,1.56305224894443
"1673",2017-12-25,"NL","loess",1.50741020328022,0.225669171172692,1.56431554141813
"1674",2017-12-26,"NL","loess",1.50871234361488,0.226147745574957,1.56566683807128
"1675",2017-12-27,"NL","loess",1.51009914837331,0.226640214296567,1.56710599526406
"1676",2017-12-28,"NL","loess",1.51157047914089,0.227144863868072,1.56863286935665
"1677",2017-12-29,"NL","loess",1.51312619750301,0.227660028907005,1.57024731670923
"1678",2017-12-30,"NL","loess",1.51476616504506,0.228184092188098,1.57194919368198
"1679",2017-12-31,"NL","loess",1.51649024335243,0.228715484563323,1.57373835663508
"1680",2018-01-01,"NL","loess",1.5182982940105,0.229252684746052,1.57561466192871
"1681",2018-01-02,"NL","loess",1.52019017860467,0.229794218973131,1.57757796592306
"1682",2018-01-03,"NL","loess",1.52216575872031,0.23033866055805,1.57962812497831
"1683",2018-01-04,"NL","loess",1.52422489594283,0.230884629347741,1.58176499545463
"1684",2018-01-05,"NL","loess",1.52636745185761,0.231430791094874,1.58398843371221
"1685",2018-01-06,"NL","loess",1.52859328805003,0.231975856756767,1.58629829611123
"1686",2018-01-07,"NL","loess",1.53090226610548,0.232518581731332,1.58869443901187
"1687",2018-01-08,"NL","loess",1.53329424760935,0.233057765039721,1.59117671877431
"1688",2018-01-09,"NL","loess",1.53576909414704,0.233592248464644,1.59374499175873
"1689",2018-01-10,"NL","loess",1.53832666730392,0.234120915652593,1.59639911432531
"1690",2018-01-11,"NL","loess",1.54096682866539,0.234642691187542,1.59913894283424
"1691",2018-01-12,"NL","loess",1.54368943981683,0.235156539643022,1.60196433364569
"1692",2018-01-13,"NL","loess",1.54649436234363,0.235661464618835,1.60487514311985
"1693",2018-01-14,"NL","loess",1.54938145783119,0.236156507768081,1.6078712276169
"1694",2018-01-15,"NL","loess",1.55235058786488,0.236640747819604,1.61095244349701
"1695",2018-01-16,"NL","loess",1.55540161403009,0.23711329960042,1.61411864712037
"1696",2018-01-17,"NL","loess",1.55853439791222,0.237573313062214,1.61736969484717
"1697",2018-01-18,"NL","loess",1.56174880109665,0.238019972315512,1.62070544303757
"1698",2018-01-19,"NL","loess",1.56504468516877,0.238452494674723,1.62412574805177
"1699",2018-01-20,"NL","loess",1.56851630589435,0.238841784579787,1.62772842384839
"1700",2018-01-21,"NL","loess",1.57225515137268,0.239159493893052,1.63160841223906
"1701",2018-01-22,"NL","loess",1.5762569316894,0.239406131301563,1.63576126136345
"1702",2018-01-23,"NL","loess",1.58051735693017,0.239582388491577,1.64018251936122
"1703",2018-01-24,"NL","loess",1.58503213718063,0.239689126704467,1.64486773437206
"1704",2018-01-25,"NL","loess",1.58979698252645,0.239727364372776,1.64981245453561
"1705",2018-01-26,"NL","loess",1.59480760305326,0.239698265734755,1.65501222799157
"1706",2018-01-27,"NL","loess",1.60005970884673,0.239603130333059,1.66046260287958
"1707",2018-01-28,"NL","loess",1.60554900999251,0.239443383310254,1.66615912733933
"1708",2018-01-29,"NL","loess",1.61127121657624,0.239220566420294,1.67209734951047
"1709",2018-01-30,"NL","loess",1.61722203868357,0.238936329681138,1.67827281753269
"1710",2018-01-31,"NL","loess",1.62339718640017,0.238592423599234,1.68468107954565
"1711",2018-02-01,"NL","loess",1.62979236981168,0.238190691901674,1.69131768368902
"1712",2018-02-02,"NL","loess",1.63640329900375,0.237733064716473,1.69817817810246
"1713",2018-02-03,"NL","loess",1.64322568406203,0.237221552145641,1.70525811092565
"1714",2018-02-04,"NL","loess",1.65025523507219,0.236658238179565,1.71255303029825
"1715",2018-02-05,"NL","loess",1.65748766211985,0.2360452749047,1.72005848435994
"1716",2018-02-06,"NL","loess",1.66491867529069,0.235384876959729,1.72777002125039
"1717",2018-02-07,"NL","loess",1.67254398467035,0.234679316198261,1.73568318910925
"1718",2018-02-08,"NL","loess",1.68035930034448,0.233930916518754,1.74379353607621
"1719",2018-02-09,"NL","loess",1.68836033239874,0.233142048824804,1.75209661029092
"1720",2018-02-10,"NL","loess",1.69654279091877,0.232315126081195,1.76058795989307
"1721",2018-02-11,"NL","loess",1.70490238599023,0.231452598433249,1.76926313302231
"1722",2018-02-12,"NL","loess",1.71343482769877,0.23055694835902,1.77811767781833
"1723",2018-02-13,"NL","loess",1.72213582613003,0.229630685825887,1.78714714242077
"1724",2018-02-14,"NL","loess",1.73100109136969,0.228676343425025,1.79634707496933
"1725",2018-02-15,"NL","loess",1.74002633350337,0.227696471459188,1.80571302360366
"1726",2018-02-16,"NL","loess",1.74920726261674,0.226693632961256,1.81524053646343
"1727",2018-02-17,"NL","loess",1.75853958879545,0.22567039862307,1.82492516168831
"1728",2018-02-18,"NL","loess",1.76801902212514,0.224629341616266,1.83476244741798
"1729",2018-02-19,"NL","loess",1.77764127269148,0.223573032289156,1.84474794179209
"1730",2018-02-20,"NL","loess",1.78740205058011,0.222504032726183,1.85487719295033
"1731",2018-02-21,"NL","loess",1.79729706587668,0.221424891159173,1.86514574903236
"1732",2018-02-22,"NL","loess",1.80732202866685,0.220338136222481,1.87554915817784
"1733",2018-02-23,"NL","loess",1.81747264903627,0.219246271047235,1.88608296852645
"1734",2018-02-24,"NL","loess",1.82774463707058,0.218151767193227,1.89674272821785
"1735",2018-02-25,"NL","loess",1.83813370285544,0.217057058420534,1.90752398539172
"1736",2018-02-26,"NL","loess",1.84863555647651,0.215964534306758,1.91842228818772
"1737",2018-02-27,"NL","loess",1.85924590801943,0.214876533719715,1.92943318474553
"1738",2018-02-28,"NL","loess",1.86996046756985,0.213795338159587,1.9405522232048
"1739",2018-03-01,"NL","loess",1.88077494521344,0.212723164988804,1.95177495170522
"1740",2018-03-02,"NL","loess",1.89168505103583,0.211662160572311,1.96309691838645
"1741",2018-03-03,"NL","loess",1.90268649512267,0.210614393355254,1.97451367138815
"1742",2018-03-04,"NL","loess",1.91377498755964,0.209581846909485,1.98602075885001
"1743",2018-03-05,"NL","loess",1.92494623843236,0.208566412984489,1.99761372891168
"1744",2018-03-06,"NL","loess",1.9361959578265,0.207569884602376,2.00928812971283
"1745",2018-03-07,"NL","loess",1.94751985582771,0.206593949240243,2.02103950939315
"1746",2018-03-08,"NL","loess",1.95891364252163,0.205640182146556,2.03286341609228
"1747",2018-03-09,"NL","loess",1.97037302799393,0.204710039840932,2.04475539794991
"1748",2018-03-10,"NL","loess",1.98189372233024,0.203804853848929,2.0567110031057
"1749",2018-03-11,"NL","loess",1.99347143561623,0.202925824724888,2.06872577969932
"1750",2018-03-12,"NL","loess",2.00510187793754,0.202074016416591,2.08079527587044
"1751",2018-03-13,"NL","loess",2.01678075937983,0.201250351025327,2.09291503975873
"1752",2018-03-14,"NL","loess",2.02850379002875,0.20045560401387,2.10508061950385
"1753",2018-03-15,"NL","loess",2.04026667996995,0.199690399912906,2.11728756324549
"1754",2018-03-16,"NL","loess",2.05206513928908,0.198955208573439,2.1295314191233
"1755",2018-03-17,"NL","loess",2.06389487807179,0.198250342008864,2.14180773527695
"1756",2018-03-18,"NL","loess",2.07575160640374,0.197575951865584,2.15411205984612
"1757",2018-03-19,"NL","loess",2.08763103437057,0.196932027555506,2.16643994097047
"1758",2018-03-20,"NL","loess",2.09952887205794,0.196318395077426,2.17878692678967
"1759",2018-03-21,"NL","loess",2.1114408295515,0.195734716547423,2.1911485654434
"1760",2018-03-22,"NL","loess",2.1233626169369,0.19518049045109,2.20352040507131
"1761",2018-03-23,"NL","loess",2.13528994429979,0.194655052622758,2.21589799381309
"1762",2018-03-24,"NL","loess",2.14721852172583,0.194157577949182,2.22827687980839
"1763",2018-03-25,"NL","loess",2.15914405930066,0.193687082787478,2.24065261119689
"1764",2018-03-26,"NL","loess",2.17106226710994,0.193242428079659,2.25302073611825
"1765",2018-03-27,"NL","loess",2.18296885523932,0.192822323139152,2.26537680271215
"1766",2018-03-28,"NL","loess",2.19485953377445,0.192425330078192,2.27771635911825
"1767",2018-03-29,"NL","loess",2.20673001280099,0.192049868839308,2.29003495347623
"1768",2018-03-30,"NL","loess",2.21857600240458,0.191694222789222,2.30232813392575
"1769",2018-03-31,"NL","loess",2.23039321267087,0.191356544829503,2.31459144860648
"1770",2018-04-01,"NL","loess",2.24217735368552,0.191034863975421,2.32682044565809
"1771",2018-04-02,"NL","loess",2.25392413553418,0.190727092352477,2.33901067322025
"1772",2018-04-03,"NL","loess",2.2656292683025,0.190431032559287,2.35115767943263
"1773",2018-04-04,"NL","loess",2.27728846207613,0.190144385345653,2.36325701243489
"1774",2018-04-05,"NL","loess",2.28889742694073,0.189864757555891,2.37530422036671
"1775",2018-04-06,"NL","loess",2.30045187298194,0.189589670289627,2.38729485136776
"1776",2018-04-07,"NL","loess",2.31194751028542,0.18931656723534,2.3992244535777
"1777",2018-04-08,"NL","loess",2.32338004893682,0.189042823135776,2.4110885751362
"1778",2018-04-09,"NL","loess",2.33474519902178,0.188765752348945,2.42288276418294
"1779",2018-04-10,"NL","loess",2.34603867062597,0.188482617473602,2.43460256885757
"1780",2018-04-11,"NL","loess",2.35725617383504,0.188190638013855,2.44624353729978
"1781",2018-04-12,"NL","loess",2.36839341873463,0.187886999063739,2.45780121764923
"1782",2018-04-13,"NL","loess",2.37944611541039,0.187568859999162,2.46927115804558
"1783",2018-04-14,"NL","loess",2.39040997394799,0.187233363171524,2.48064890662851
"1784",2018-04-15,"NL","loess",2.40128070443306,0.186877642604447,2.49193001153769
"1785",2018-04-16,"NL","loess",2.41205401695127,0.186498832702499,2.50311002091279
"1786",2018-04-17,"NL","loess",2.42272562158826,0.18609407698837,2.51418448289346
"1787",2018-04-18,"NL","loess",2.43329122842969,0.185660536892861,2.5251489456194
"1788",2018-04-19,"NL","loess",2.4437465475612,0.18519540063017,2.53599895723025
"1789",2018-04-20,"NL","loess",2.45408728906845,0.184695892199401,2.5467300658657
"1790",2018-04-21,"NL","loess",2.46430916303709,0.184159280562072,2.5573378196654
"1791",2018-04-22,"NL","loess",2.47440787955277,0.183582889054712,2.56781776676904
"1792",2018-04-23,"NL","loess",2.48437914870114,0.182964105105582,2.57816545531627
"1793",2018-04-24,"NL","loess",2.49421868056786,0.182300390335225,2.58837643344677
"1794",2018-04-25,"NL","loess",2.50392218523858,0.181589291132152,2.59844624930021
"1795",2018-04-26,"NL","loess",2.51348537279894,0.180828449807679,2.60837045101625
"1796",2018-04-27,"NL","loess",2.52290395333461,0.18001561644799,2.61814458673457
"1797",2018-04-28,"NL","loess",2.53217363693122,0.179148661597102,2.62776420459483
"1798",2018-04-29,"NL","loess",2.54129013367444,0.178225589921938,2.63722485273671
"1799",2018-04-30,"NL","loess",2.55024915364992,0.17724455503034,2.64652207929986
"1800",2018-05-01,"NL","loess",2.5590464069433,0.176203875635017,2.65565143242397
"1801",2018-05-02,"NL","loess",2.56767760364023,0.175102053281419,2.66460846024869
"1802",2018-05-03,"NL","loess",2.57613845382638,0.173937791885698,2.67338871091371
"1803",2018-05-04,"NL","loess",2.58442466758739,0.172710019360693,2.68198773255868
"1804",2018-05-05,"NL","loess",2.59272165152182,0.171385456973609,2.69059793095543
"1805",2018-05-06,"NL","loess",2.60120598496925,0.16993792569886,2.69940255138423
"1806",2018-05-07,"NL","loess",2.60986013712686,0.168377706305033,2.70838340124745
"1807",2018-05-08,"NL","loess",2.61866657719182,0.166715729307324,2.71752228794744
"1808",2018-05-09,"NL","loess",2.62760777436131,0.164963522046668,2.72680101888656
"1809",2018-05-10,"NL","loess",2.63666619783252,0.163133158316948,2.73620140146717
"1810",2018-05-11,"NL","loess",2.6458243168026,0.16123720866644,2.74570524309163
"1811",2018-05-12,"NL","loess",2.65506460046875,0.159288689493807,2.75529435116229
"1812",2018-05-13,"NL","loess",2.66436951802815,0.157301009039443,2.76495053308151
"1813",2018-05-14,"NL","loess",2.67372153867795,0.155287908354258,2.77465559625166
"1814",2018-05-15,"NL","loess",2.68310313161535,0.153263395328562,2.78439134807509
"1815",2018-05-16,"NL","loess",2.69249676603753,0.151241669905862,2.79413959595415
"1816",2018-05-17,"NL","loess",2.70188491114165,0.149237038716386,2.80388214729121
"1817",2018-05-18,"NL","loess",2.7112500361249,0.147263817572238,2.81360080948862
"1818",2018-05-19,"NL","loess",2.72057461018444,0.145336220600417,2.82327738994875
"1819",2018-05-20,"NL","loess",2.72984110251747,0.143468235279459,2.83289369607395
"1820",2018-05-21,"NL","loess",2.73903198232116,0.141673483310964,2.84243153526658
"1821",2018-05-22,"NL","loess",2.74812971879268,0.139965068106363,2.85187271492899
"1822",2018-05-23,"NL","loess",2.75711678112921,0.138355410689435,2.86119904246355
"1823",2018-05-24,"NL","loess",2.76597563852793,0.136856076967256,2.87039232527261
"1824",2018-05-25,"NL","loess",2.77468876018601,0.135477600535909,2.87943437075854
"1825",2018-05-26,"NL","loess",2.78323861530064,0.134229306360733,2.88830698632368
"1826",2018-05-27,"NL","loess",2.79160767306899,0.133119141675828,2.89699197937041
"1827",2018-05-28,"NL","loess",2.79977840268823,0.132153521143137,2.90547115730107
"1828",2018-05-29,"NL","loess",2.80773327335554,0.131337193563043,2.91372632751803
"1829",2018-05-30,"NL","loess",2.81545475426811,0.130673137132981,2.92173929742363
"1830",2018-05-31,"NL","loess",2.82292531462311,0.130162489360226,2.92949187442026
"1831",2018-06-01,"NL","loess",2.83012742361771,0.129804516275773,2.93696586591024
"1832",2018-06-02,"NL","loess",2.83704355044909,0.129596623674538,2.94414307929596
"1833",2018-06-03,"NL","loess",2.84365616431443,0.129534410900519,2.95100532197977
"1834",2018-06-04,"NL","loess",2.84994773441091,0.129611765429079,2.95753440136401
"1835",2018-06-05,"NL","loess",2.8559007299357,0.129820994409066,2.96371212485107
"1836",2018-06-06,"NL","loess",2.8615435180555,0.130094926721659,2.96956793047951
"1837",2018-06-07,"NL","loess",2.86690702952706,0.130379246975579,2.97513391665452
"1838",2018-06-08,"NL","loess",2.87197757893261,0.130686224808646,2.98039588132835
"1839",2018-06-09,"NL","loess",2.87674148085439,0.131029025828667,2.98533962245323
"1840",2018-06-10,"NL","loess",2.88118504987464,0.131420302915013,2.98995093798143
"1841",2018-06-11,"NL","loess",2.8852946005756,0.131871289262583,2.99421562586517
"1842",2018-06-12,"NL","loess",2.88905644753951,0.132391392537083,2.9981194840567
"1843",2018-06-13,"NL","loess",2.89245690534861,0.132988287364181,3.00164831050828
"1844",2018-06-14,"NL","loess",2.89555384274673,0.133587989878019,3.00486215853196
"1845",2018-06-15,"NL","loess",2.89839890620799,0.134132486779681,3.0078146242769
"1846",2018-06-16,"NL","loess",2.90096907691002,0.134652183997667,3.010481819951
"1847",2018-06-17,"NL","loess",2.90324133603047,0.135173735722727,3.01283985776215
"1848",2018-06-18,"NL","loess",2.90519266474699,0.135717034213269,3.01486484991825
"1849",2018-06-19,"NL","loess",2.90680004423721,0.136293751349394,3.01653290862719
"1850",2018-06-20,"NL","loess",2.9080404556788,0.136907426015815,3.01782014609686
"1851",2018-06-21,"NL","loess",2.90889088024938,0.137555076792635,3.01870267453515
"1852",2018-06-22,"NL","loess",2.90939231433102,0.138151217325857,3.01922303795394
"1853",2018-06-23,"NL","loess",2.90959996082533,0.138630950836669,3.01943852318647
"1854",2018-06-24,"NL","loess",2.90951211068934,0.139022137494129,3.01934735667271
"1855",2018-06-25,"NL","loess",2.90912705488009,0.139355939827853,3.01894776485263
"1856",2018-06-26,"NL","loess",2.90844308435458,0.139665775614654,3.0182379741662
"1857",2018-06-27,"NL","loess",2.90745849006985,0.139986303431071,3.01721621105339
"1858",2018-06-28,"NL","loess",2.90617156298293,0.140352419833461,3.01588070195416
"1859",2018-06-29,"NL","loess",2.90458059405082,0.140798260731555,3.01422967330848
"1860",2018-06-30,"NL","loess",2.90268387423057,0.141356213255772,3.01226135155632
"1861",2018-07-01,"NL","loess",2.90047969447919,0.142055957355059,3.00997396313765
"1862",2018-07-02,"NL","loess",2.8979663457537,0.142923567142448,3.00736573449244
"1863",2018-07-03,"NL","loess",2.89514211901114,0.143980709059554,3.00443489206066
"1864",2018-07-04,"NL","loess",2.89200530520852,0.14524397586084,3.00117966228227
"1865",2018-07-05,"NL","loess",2.88855419530288,0.146724391452576,2.99759827159724
"1866",2018-07-06,"NL","loess",2.88478708025122,0.148427111987557,2.99368894644554
"1867",2018-07-07,"NL","loess",2.88070225101059,0.150351334665937,2.98944991326714
"1868",2018-07-08,"NL","loess",2.876297998538,0.152490409688263,2.98487939850201
"1869",2018-07-09,"NL","loess",2.87157261379048,0.154832135414516,2.97997562859011
"1870",2018-07-10,"NL","loess",2.86652438772504,0.157359204428793,2.97473682997142
"1871",2018-07-11,"NL","loess",2.86115161129873,0.160049760529043,2.9691612290859
"1872",2018-07-12,"NL","loess",2.85545257546855,0.162878024218238,2.96324705237352
"1873",2018-07-13,"NL","loess",2.84942557119154,0.165814946602092,2.95699252627425
"1874",2018-07-14,"NL","loess",2.84306888942471,0.168828857505206,2.95039587722805
"1875",2018-07-15,"NL","loess",2.8363808211251,0.171886081593255,2.9434553316749
"1876",2018-07-16,"NL","loess",2.82935965724972,0.174951504887733,2.93616911605476
"1877",2018-07-17,"NL","loess",2.82200368875561,0.177989082153643,2.92853545680761
"1878",2018-07-18,"NL","loess",2.81431120659978,0.180962282522017,2.92055258037341
"1879",2018-07-19,"NL","loess",2.80628050173926,0.183834476074639,2.91221871319212
"1880",2018-07-20,"NL","loess",2.79790986513107,0.186569267978432,2.90353208170372
"1881",2018-07-21,"NL","loess",2.78919758773225,0.189130789325288,2.89449091234817
"1882",2018-07-22,"NL","loess",2.7801419604998,0.191483955425688,2.88509343156545
"1883",2018-07-23,"NL","loess",2.77074127439076,0.193594703266042,2.87533786579552
"1884",2018-07-24,"NL","loess",2.76099382036215,0.195430220500908,2.86522244147835
"1885",2018-07-25,"NL","loess",2.750897889371,0.196959179010865,2.85474538505391
"1886",2018-07-26,"NL","loess",2.74045177237432,0.198151986982851,2.84390492296216
"1887",2018-07-27,"NL","loess",2.72965376032915,0.198981074912781,2.83269928164308
"1888",2018-07-28,"NL","loess",2.71836060486298,0.199519271989559,2.8209798050408
"1889",2018-07-29,"NL","loess",2.70645565430528,0.199865287942238,2.80862543783756
"1890",2018-07-30,"NL","loess",2.69397709466605,0.200032605014381,2.79567580758054
"1891",2018-07-31,"NL","loess",2.68096311195531,0.200035290817034,2.78217054181687
"1892",2018-08-01,"NL","loess",2.66745189218306,0.199887875593489,2.76814926809373
"1893",2018-08-02,"NL","loess",2.65348162135929,0.19960523766928,2.75365161395826
"1894",2018-08-03,"NL","loess",2.63909048549402,0.199202494149632,2.73871720695762
"1895",2018-08-04,"NL","loess",2.62431667059725,0.198694894473569,2.72338567463897
"1896",2018-08-05,"NL","loess",2.60919836267899,0.198097714916796,2.70769664454946
"1897",2018-08-06,"NL","loess",2.59377374774922,0.197426152579677,2.69168974423626
"1898",2018-08-07,"NL","loess",2.57808101181797,0.196695217821988,2.67540460124651
"1899",2018-08-08,"NL","loess",2.56215834089524,0.195919624526679,2.65888084312737
"1900",2018-08-09,"NL","loess",2.54604392099102,0.195113677999542,2.642158097426
"1901",2018-08-10,"NL","loess",2.52977593811533,0.194291160743501,2.62527599168956
"1902",2018-08-11,"NL","loess",2.51339257827816,0.193465216782533,2.6082741534652
"1903",2018-08-12,"NL","loess",2.49693202748953,0.192648235642506,2.59119221030007
"1904",2018-08-13,"NL","loess",2.48043247175943,0.191851737510308,2.57406978974134
"1905",2018-08-14,"NL","loess",2.46393209709787,0.191086261469611,2.55694651933616
"1906",2018-08-15,"NL","loess",2.44746908951486,0.190361259029142,2.53986202663168
"1907",2018-08-16,"NL","loess",2.43108163502039,0.18968499539365,2.52285593917506
"1908",2018-08-17,"NL","loess",2.41480791962447,0.189064461056284,2.50596788451347
"1909",2018-08-18,"NL","loess",2.39868612933712,0.188505296295472,2.48923749019404
"1910",2018-08-19,"NL","loess",2.38275445016832,0.188011731028247,2.47270438376395
"1911",2018-08-20,"NL","loess",2.36705106812808,0.187586542203588,2.45640819277034
"1912",2018-08-21,"NL","loess",2.35161416922641,0.187231030523247,2.44038854476038
"1913",2018-08-22,"NL","loess",2.33648193947332,0.186945017774764,2.42468506728121
"1914",2018-08-23,"NL","loess",2.3216925648788,0.186726865483572,2.40933738788
"1915",2018-08-24,"NL","loess",2.30728423145286,0.186573514977701,2.3943851341039
"1916",2018-08-25,"NL","loess",2.29329512520551,0.186480548353486,2.37986793350007
"1917",2018-08-26,"NL","loess",2.27976343214675,0.186442269277468,2.36582541361566
"1918",2018-08-27,"NL","loess",2.26672733828658,0.186451802097885,2.35229720199783
"1919",2018-08-28,"NL","loess",2.254225029635,0.186501207399893,2.33932292619373
"1920",2018-08-29,"NL","loess",2.24229469220203,0.186581611942916,2.32694221375053
